participant,trial,cashIn,pop,totalTokens,pressCount,tokensGained,duration,reactionTime
2,11,0,0,NA,3,1,0.10023903900000164,0.1169240469999977
2,11,0,0,NA,4,1,0.06680393299998855,0.10010695400001168
2,11,0,0,NA,5,1,0.06679201099998977,0.10029315900001734
2,11,0,0,NA,6,1,0.10021805800002426,0.11685085299998832
2,11,0,0,NA,7,1,0.08346700699999587,0.08345007899998791
2,11,0,0,NA,8,1,0.09997010199998613,0.10048389400000701
2,11,0,0,NA,9,1,0.10014104800001178,0.08353281099999776
2,11,0,0,NA,10,1,0.10011696799998049,0.13365316400000893
2,11,0,0,NA,11,1,0.1002008920000037,0.11686801900000887
2,11,0,0,NA,12,1,0.0667479040000103,0.15034699399998885
2,11,0,0,NA,13,1,0.08359217600002466,0.13363099099998976
2,11,0,0,NA,14,1,0.06678295199998274,0.1335279939999907
2,11,0,0,NA,15,1,0.10016202900001758,0.15032506000000012
2,11,0,0,NA,16,1,0.06679201100001819,0.13361000999998396
2,11,0,0,NA,17,1,0.06683206600001768,0.16696691499998906
2,11,0,0,NA,18,1,0.06682705900001906,0.15018081699997765
2,11,0,0,NA,19,1,0.0668489930000078,0.16705012299999566
2,11,0,0,NA,20,1,0.10027289399999972,0.1835539339999741
2,11,0,0,NA,21,1,0.06679701799998838,0.133615017000011
2,11,0,0,NA,22,1,0.06685209299999428,0.18358993500001475
2,11,0,0,NA,23,1,0.0668001180000033,0.16699600199999054
2,11,0,0,NA,24,1,0.0836570270000152,0.18381285600000297
2,11,0,0,NA,25,1,0.13363099099998976,0.23346996300000455
2,11,0,0,NA,26,1,0.11690807299999051,0.25042605400000184
2,11,0,0,NA,27,1,0.10015010799997981,0.20042085700001167
2,11,0,0,NA,28,1,0.10029506699999047,0.3172760010000104
2,11,0,0,NA,29,1,0.10031580900002268,0.30048298799999884
2,11,0,0,NA,30,1,0.13367891300001133,0.21698021899999276
2,11,0,0,NA,31,1,0.06673288400000388,0.3841140269999812
2,11,1,0,42,31,1,1.0519280439999932,0.9851951599999893
2,12,0,0,NA,1,1,0.23381590799999685,0.08518099799999845
