participant, trial, cashIn, pop, totalTokens,  pressCount, tokensGained, duration, reactionTime
5,5,0,0,NA,9,1,0.033322095900004456,0.0832519531000031
5,5,0,0,NA,10,1,0.033364057500008926,0.10002183909999474
5,5,0,0,NA,11,1,0.03332304959999988,0.09994006159999458
5,5,0,0,NA,12,1,0.033412933400001066,0.08327794070000039
5,5,0,0,NA,13,1,0.03336000439999509,0.08328914640000562
5,5,0,0,NA,14,1,0.03329300880000119,0.08335781099999906
5,5,0,0,NA,15,1,0.033274889000011854,0.10007214539999154
5,5,0,0,NA,16,1,0.03342294689998937,0.08329701430000114
5,5,0,0,NA,17,1,0.03332185749999894,0.09997415540000532
5,5,0,0,NA,18,1,0.13338017459999207,1.0666439533000016
5,5,0,0,NA,19,1,0.03330802920000053,0.050014972700012095
5,5,0,0,NA,20,1,0.03335499770000183,0.1333079337999976
5,5,0,0,NA,21,1,0.20003914830000724,0.09999489779998783
5,5,0,0,NA,22,1,0.06670093530000543,0.09998703009999588
5,5,0,0,NA,23,1,0.0666370392000033,0.049915075299992395
5,5,0,0,NA,24,1,0.03341507909999564,0.10000085830000671
5,5,1,0,24,24,1,0.08339691159999063,0.049981832499994994
5,6,0,0,NA,1,1,0.046101093299995455,0.43288898459999814
5,6,0,0,NA,2,1,0.03342103960000031,0.13322186470000474
5,6,0,0,NA,3,1,0.0334038735000064,0.13325810429999763
5,6,0,0,NA,4,1,0.03287601470000823,0.2337470054999926
5,6,0,0,NA,5,1,0.03337812419999864,0.11665105819999155
5,6,0,0,NA,6,1,0.03336095809999051,0.09990882870000917
5,6,0,0,NA,7,1,0.03339791300000172,0.09996819500000242
5,6,0,0,NA,8,1,0.03342199319999395,0.0999839306000041
5,6,0,0,NA,9,1,0.03347611430000086,0.09987401960000852
5,6,0,0,NA,10,1,0.03331804270000305,0.09990286829999206
5,6,0,0,NA,11,1,0.03337788579999312,0.11670708660000173
5,6,0,0,NA,12,1,0.03347301480000908,0.09989905359999796
5,6,0,0,NA,13,1,0.05004715920000535,0.3999428748999918
5,6,0,0,NA,14,1,0.06673288349999495,0.11656403540000326
5,6,0,0,NA,15,1,0.06669306759999927,0.08323001860000545
5,6,0,0,NA,16,1,0.03344202040000255,0.0833120345999987
5,6,0,0,NA,17,1,0.08334302900000523,0.3500068187999972
5,6,0,0,NA,18,1,0.033359050800001455,0.049917936299991084
5,6,0,0,NA,19,1,0.03337001799999939,0.09998607629999867
5,6,0,0,NA,20,1,0.03336310390000108,0.10000991820000138
5,6,0,0,NA,21,1,0.03347182280000993,0.09987401959999431
5,6,0,0,NA,22,1,0.06663608549999367,0.3666260242000021
5,6,0,0,NA,23,1,0.033406019300002754,0.08329701419999935
5,6,0,0,NA,24,1,0.03330516810000006,0.08331084249999776
5,6,0,0,NA,25,1,0.03324699410001131,0.10007286069999566
5,6,0,0,NA,26,1,0.05013704299999233,0.9499499796999942
5,6,0,0,NA,27,1,0.03332495689998893,0.09992218020001076
